unix_time,day,sensor_id,count,sensor_description,latitude,longitude
1457737200,Saturday,12,7159,New Quay,-37.814579872,144.942923981
1457737200,Saturday,13,4329,Flagstaff Station,-37.812396787,144.956526528
1457737200,Saturday,14,10308,Sandridge Bridge,-37.8201124167,144.962918975
1457737200,Saturday,15,4315.0,State Library,-37.8106437831,144.964471323
1457737200,Saturday,16,5645.0,Australia on Collins,-37.8157342253,144.965210439
1457737200,Saturday,17,5431,Collins Place (South),-37.813625424,144.973235917
1457737200,Saturday,18,2609,Collins Place (North),-37.8134486107,144.973053539
1457737200,Saturday,19,3640.0,Chinatown-Swanston St (North),-37.8123720171,144.965506711
1457737200,Saturday,20,9609.0,Chinatown-Lt Bourke St (South),-37.8117291347,144.968246601
1457737200,Saturday,21,7395.0,Bourke St-Russell St (West),-37.8124470265,144.967787572
1457737200,Saturday,22,3625.0,Flinders St-Elizabeth St (East),-37.8178644478,144.965068228
1457737200,Saturday,23,4503,Spencer St-Collins St (South),-37.8190925594,144.95452749
1457737200,Saturday,24,5861.0,Spencer St-Collins St (North),-37.8188796214,144.954491981
1457737200,Saturday,25,5698.0,Melbourne Convention Exhibition Centre,-37.8240177591,144.956044264
1457737200,Saturday,26,6712.0,QV Market-Elizabeth St (West),-37.8086954215,144.960494039
1457737200,Saturday,27,3638,QV Market-Peel St,-37.8060688792,144.95644693
1457737200,Saturday,28,4155.0,The Arts Centre,-37.8212992425,144.968793093
1457737200,Saturday,29,2563.0,St Kilda Rd-Alexandra Gardens,-37.8196580838,144.968634533
1457737200,Saturday,30,10772.0,Lonsdale St (South),-37.811218492,144.966568066
1457737200,Saturday,31,7692.0,Lygon St (West),-37.8016968047,144.966589115
1457737200,Saturday,32,4025.0,City Square,-37.8157374167,144.966857178
1457737200,Saturday,33,2053,Flinders St-Spring St (West),-37.8148325158,144.974540557
1457737200,Saturday,34,3206,Flinders St-Spark La,-37.8153798501,144.974150496
1457737200,Saturday,36,4712,Queen St (West),-37.8165252683,144.961210625
1457737200,Saturday,37,6756,Lygon St (East),-37.8031027095,144.966714517
1457737200,Saturday,38,3179.0,Flinders St-Swanston St (West),-37.8172343725,144.967150328
1457737200,Saturday,39,2885,Alfred Place,-37.8137974851,144.969957454
1457737200,Saturday,40,3563,Lonsdale St-Spring St (West),-37.8099934058,144.972275879
1457737200,Saturday,42,3034,Grattan St-Swanston St (West),-37.8000856548,144.963864122
1457737200,Saturday,43,2639,Monash Rd-Swanston St (West),-37.7984452525,144.964117822
1457737200,Saturday,44,1815,Tin Alley-Swanston St (West),-37.7969047301,144.964403781
1457823600,Sunday,1,3524.0,Bourke Street Mall (North),-37.8134944036,144.965153238
1457823600,Sunday,2,3846.0,Bourke Street Mall (South),-37.8138066724,144.965167186
1457823600,Sunday,3,3989.0,Melbourne Central,-37.8110152342,144.964294852
1457823600,Sunday,4,3438.0,Town Hall (West),-37.814879876,144.966087801
1457823600,Sunday,5,2875.0,Princes Bridge,-37.8187424894,144.967876563
1457823600,Sunday,6,4285.0,Flinders Street Station Underpass,-37.8191170445,144.965582559
1457823600,Sunday,7,1290.0,Birrarung Marr,-37.8183237507,144.97141482
1457823600,Sunday,8,2716,Webb Bridge,-37.8229354264,144.947175107
1457823600,Sunday,9,1799,Southern Cross Station,-37.819829917,144.951025558
1457823600,Sunday,10,1350,Victoria Point,-37.8187647328,144.947105451
1457823600,Sunday,11,4497,Waterfront City,-37.8156498889,144.939706948
1457823600,Sunday,12,7964,New Quay,-37.814579872,144.942923981
1457823600,Sunday,13,3094,Flagstaff Station,-37.812396787,144.956526528
1457823600,Sunday,14,10689,Sandridge Bridge,-37.8201124167,144.962918975
1457823600,Sunday,15,5381.0,State Library,-37.8106437831,144.964471323
1457823600,Sunday,16,4675.0,Australia on Collins,-37.8157342253,144.965210439
1457823600,Sunday,17,5242,Collins Place (South),-37.813625424,144.973235917
1457823600,Sunday,18,2148,Collins Place (North),-37.8134486107,144.973053539
1457823600,Sunday,19,4412.0,Chinatown-Swanston St (North),-37.8123720171,144.965506711
1457823600,Sunday,20,10626,Chinatown-Lt Bourke St (South),-37.8117291347,144.968246601
1457823600,Sunday,21,7610.0,Bourke St-Russell St (West),-37.8124470265,144.967787572
1457823600,Sunday,22,3591.0,Flinders St-Elizabeth St (East),-37.8178644478,144.965068228
1457823600,Sunday,23,4051,Spencer St-Collins St (South),-37.8190925594,144.95452749
1457823600,Sunday,24,8826.0,Spencer St-Collins St (North),-37.8188796214,144.954491981
1457823600,Sunday,25,4667.0,Melbourne Convention Exhibition Centre,-37.8240177591,144.956044264
1457823600,Sunday,26,5791.0,QV Market-Elizabeth St (West),-37.8086954215,144.960494039
1457823600,Sunday,27,3963,QV Market-Peel St,-37.8060688792,144.95644693
1457823600,Sunday,28,4275.0,The Arts Centre,-37.8212992425,144.968793093
1457823600,Sunday,29,1800.0,St Kilda Rd-Alexandra Gardens,-37.8196580838,144.968634533
1457823600,Sunday,30,13700.0,Lonsdale St (South),-37.811218492,144.966568066
1457823600,Sunday,31,6603.0,Lygon St (West),-37.8016968047,144.966589115
1457823600,Sunday,32,5212.0,City Square,-37.8157374167,144.966857178
1457823600,Sunday,33,2608,Flinders St-Spring St (West),-37.8148325158,144.974540557
1457823600,Sunday,34,4336,Flinders St-Spark La,-37.8153798501,144.974150496
1457823600,Sunday,36,4864,Queen St (West),-37.8165252683,144.961210625
1457823600,Sunday,37,5957,Lygon St (East),-37.8031027095,144.966714517
1457823600,Sunday,38,3857.0,Flinders St-Swanston St (West),-37.8172343725,144.967150328
1457823600,Sunday,39,2031,Alfred Place,-37.8137974851,144.969957454
1457823600,Sunday,40,4167,Lonsdale St-Spring St (West),-37.8099934058,144.972275879
1457823600,Sunday,42,2547,Grattan St-Swanston St (West),-37.8000856548,144.963864122
1457823600,Sunday,43,2953,Monash Rd-Swanston St (West),-37.7984452525,144.964117822
1457823600,Sunday,44,2210,Tin Alley-Swanston St (West),-37.7969047301,144.964403781
1457910000,Monday,1,2831.0,Bourke Street Mall (North),-37.8134944036,144.965153238
1457910000,Monday,2,2736.0,Bourke Street Mall (South),-37.8138066724,144.965167186
1457910000,Monday,3,3777.0,Melbourne Central,-37.8110152342,144.964294852
1457910000,Monday,4,4586.0,Town Hall (West),-37.814879876,144.966087801
1457910000,Monday,5,3596.0,Princes Bridge,-37.8187424894,144.967876563
1457910000,Monday,6,5016.0,Flinders Street Station Underpass,-37.8191170445,144.965582559
1457910000,Monday,7,4562.0,Birrarung Marr,-37.8183237507,144.97141482
1457910000,Monday,8,2366,Webb Bridge,-37.8229354264,144.947175107
1457910000,Monday,9,2181,Southern Cross Station,-37.819829917,144.951025558
1457910000,Monday,10,1278,Victoria Point,-37.8187647328,144.947105451
1457910000,Monday,11,2270,Waterfront City,-37.8156498889,144.939706948
1457910000,Monday,12,4172,New Quay,-37.814579872,144.942923981
1457910000,Monday,13,3813,Flagstaff Station,-37.812396787,144.956526528
1457910000,Monday,14,8190,Sandridge Bridge,-37.8201124167,144.962918975
1457910000,Monday,15,4428.0,State Library,-37.8106437831,144.964471323
1457910000,Monday,16,5349.0,Australia on Collins,-37.8157342253,144.965210439
1457910000,Monday,17,3983,Collins Place (South),-37.813625424,144.973235917
1457910000,Monday,18,2297,Collins Place (North),-37.8134486107,144.973053539
1457910000,Monday,19,4629.0,Chinatown-Swanston St (North),-37.8123720171,144.965506711
1457910000,Monday,20,8971,Chinatown-Lt Bourke St (South),-37.8117291347,144.968246601
1457910000,Monday,21,10663.0,Bourke St-Russell St (West),-37.8124470265,144.967787572
1457910000,Monday,22,4498.0,Flinders St-Elizabeth St (East),-37.8178644478,144.965068228
1457910000,Monday,23,3542,Spencer St-Collins St (South),-37.8190925594,144.95452749
1457910000,Monday,24,8603.0,Spencer St-Collins St (North),-37.8188796214,144.954491981
1457910000,Monday,25,5667.0,Melbourne Convention Exhibition Centre,-37.8240177591,144.956044264
1457910000,Monday,26,8118,QV Market-Elizabeth St (West),-37.8086954215,144.960494039
1457910000,Monday,27,1661,QV Market-Peel St,-37.8060688792,144.95644693
1457910000,Monday,28,4161.0,The Arts Centre,-37.8212992425,144.968793093
1457910000,Monday,29,1816.0,St Kilda Rd-Alexandra Gardens,-37.8196580838,144.968634533
1457910000,Monday,30,12980,Lonsdale St (South),-37.811218492,144.966568066
1457910000,Monday,31,7152,Lygon St (West),-37.8016968047,144.966589115
1457910000,Monday,32,4013.0,City Square,-37.8157374167,144.966857178
1457910000,Monday,33,1673,Flinders St-Spring St (West),-37.8148325158,144.974540557
1457910000,Monday,34,2569,Flinders St-Spark La,-37.8153798501,144.974150496
1457910000,Monday,36,2667,Queen St (West),-37.8165252683,144.961210625
1457910000,Monday,37,4201,Lygon St (East),-37.8031027095,144.966714517
1457910000,Monday,38,4740.0,Flinders St-Swanston St (West),-37.8172343725,144.967150328
1457910000,Monday,39,1485,Alfred Place,-37.8137974851,144.969957454
1457910000,Monday,40,2543,Lonsdale St-Spring St (West),-37.8099934058,144.972275879
1457910000,Monday,42,6346.0,Grattan St-Swanston St (West),-37.8000856548,144.963864122
1457910000,Monday,43,8246.0,Monash Rd-Swanston St (West),-37.7984452525,144.964117822
1457910000,Monday,44,3948,Tin Alley-Swanston St (West),-37.7969047301,144.964403781
1457996400,Tuesday,1,3068.0,Bourke Street Mall (North),-37.8134944036,144.965153238
1457996400,Tuesday,2,3826.0,Bourke Street Mall (South),-37.8138066724,144.965167186
1457996400,Tuesday,3,3492.0,Melbourne Central,-37.8110152342,144.964294852
1457996400,Tuesday,4,3130.0,Town Hall (West),-37.814879876,144.966087801
1457996400,Tuesday,5,3050.0,Princes Bridge,-37.8187424894,144.967876563
1457996400,Tuesday,6,2567.0,Flinders Street Station Underpass,-37.8191170445,144.965582559
1457996400,Tuesday,7,8127,Birrarung Marr,-37.8183237507,144.97141482
1457996400,Tuesday,8,4170,Webb Bridge,-37.8229354264,144.947175107
1457996400,Tuesday,9,3540.0,Southern Cross Station,-37.819829917,144.951025558
1457996400,Tuesday,10,5409,Victoria Point,-37.8187647328,144.947105451
1457996400,Tuesday,11,1971,Waterfront City,-37.8156498889,144.939706948
1457996400,Tuesday,12,3896,New Quay,-37.814579872,144.942923981
1457996400,Tuesday,13,3370.0,Flagstaff Station,-37.812396787,144.956526528
1457996400,Tuesday,14,6712.0,Sandridge Bridge,-37.8201124167,144.962918975
1457996400,Tuesday,15,4914.0,State Library,-37.8106437831,144.964471323
1457996400,Tuesday,16,4632.0,Australia on Collins,-37.8157342253,144.965210439
1457996400,Tuesday,17,7008.0,Collins Place (South),-37.813625424,144.973235917
1457996400,Tuesday,18,6835.0,Collins Place (North),-37.8134486107,144.973053539
1457996400,Tuesday,19,6957.0,Chinatown-Swanston St (North),-37.8123720171,144.965506711
1457996400,Tuesday,20,6219,Chinatown-Lt Bourke St (South),-37.8117291347,144.968246601
1457996400,Tuesday,21,7944.0,Bourke St-Russell St (West),-37.8124470265,144.967787572
1457996400,Tuesday,22,2705.0,Flinders St-Elizabeth St (East),-37.8178644478,144.965068228
1457996400,Tuesday,23,8752.0,Spencer St-Collins St (South),-37.8190925594,144.95452749
1457996400,Tuesday,24,3388.0,Spencer St-Collins St (North),-37.8188796214,144.954491981
1457996400,Tuesday,25,8533.0,Melbourne Convention Exhibition Centre,-37.8240177591,144.956044264
1457996400,Tuesday,26,7734.0,QV Market-Elizabeth St (West),-37.8086954215,144.960494039
1457996400,Tuesday,27,2729,QV Market-Peel St,-37.8060688792,144.95644693
1457996400,Tuesday,28,3296.0,The Arts Centre,-37.8212992425,144.968793093
1457996400,Tuesday,29,7826.0,St Kilda Rd-Alexandra Gardens,-37.8196580838,144.968634533
1457996400,Tuesday,30,10201,Lonsdale St (South),-37.811218492,144.966568066
1457996400,Tuesday,31,6131,Lygon St (West),-37.8016968047,144.966589115
1457996400,Tuesday,32,3676.0,City Square,-37.8157374167,144.966857178
1457996400,Tuesday,33,4868,Flinders St-Spring St (West),-37.8148325158,144.974540557
1457996400,Tuesday,34,3742,Flinders St-Spark La,-37.8153798501,144.974150496
1457996400,Tuesday,36,7968,Queen St (West),-37.8165252683,144.961210625
1457996400,Tuesday,37,3840,Lygon St (East),-37.8031027095,144.966714517
1457996400,Tuesday,38,1968.0,Flinders St-Swanston St (West),-37.8172343725,144.967150328
1457996400,Tuesday,39,5954,Alfred Place,-37.8137974851,144.969957454
1457996400,Tuesday,40,8718,Lonsdale St-Spring St (West),-37.8099934058,144.972275879
1457996400,Tuesday,42,7655.0,Grattan St-Swanston St (West),-37.8000856548,144.963864122
1457996400,Tuesday,43,8207.0,Monash Rd-Swanston St (West),-37.7984452525,144.964117822
1457996400,Tuesday,44,4546,Tin Alley-Swanston St (West),-37.7969047301,144.964403781
1458082800,Wednesday,1,3528.0,Bourke Street Mall (North),-37.8134944036,144.965153238
1458082800,Wednesday,2,4125.0,Bourke Street Mall (South),-37.8138066724,144.965167186
1458082800,Wednesday,3,2685.0,Melbourne Central,-37.8110152342,144.964294852
1458082800,Wednesday,4,2039.0,Town Hall (West),-37.814879876,144.966087801
1458082800,Wednesday,5,1391.0,Princes Bridge,-37.8187424894,144.967876563
1458082800,Wednesday,6,2164.0,Flinders Street Station Underpass,-37.8191170445,144.965582559
1458082800,Wednesday,7,8522,Birrarung Marr,-37.8183237507,144.97141482
1458082800,Wednesday,8,4443,Webb Bridge,-37.8229354264,144.947175107
1458082800,Wednesday,9,4000.0,Southern Cross Station,-37.819829917,144.951025558
1458082800,Wednesday,10,5640,Victoria Point,-37.8187647328,144.947105451
1458082800,Wednesday,11,2308,Waterfront City,-37.8156498889,144.939706948
1458082800,Wednesday,12,4644,New Quay,-37.814579872,144.942923981
1458082800,Wednesday,13,3765.0,Flagstaff Station,-37.812396787,144.956526528
1458082800,Wednesday,14,8356.0,Sandridge Bridge,-37.8201124167,144.962918975
1458082800,Wednesday,15,4248.0,State Library,-37.8106437831,144.964471323
1458082800,Wednesday,16,4630.0,Australia on Collins,-37.8157342253,144.965210439
1458082800,Wednesday,17,7421.0,Collins Place (South),-37.813625424,144.973235917
1458082800,Wednesday,18,7012.0,Collins Place (North),-37.8134486107,144.973053539
1458082800,Wednesday,19,6148.0,Chinatown-Swanston St (North),-37.8123720171,144.965506711
1458082800,Wednesday,20,6415,Chinatown-Lt Bourke St (South),-37.8117291347,144.968246601
1458082800,Wednesday,21,10353.0,Bourke St-Russell St (West),-37.8124470265,144.967787572
1458082800,Wednesday,22,1813.0,Flinders St-Elizabeth St (East),-37.8178644478,144.965068228
1458082800,Wednesday,23,6971.0,Spencer St-Collins St (South),-37.8190925594,144.95452749
1458082800,Wednesday,24,3805.0,Spencer St-Collins St (North),-37.8188796214,144.954491981
1458082800,Wednesday,25,10087.0,Melbourne Convention Exhibition Centre,-37.8240177591,144.956044264
1458082800,Wednesday,26,7084.0,QV Market-Elizabeth St (West),-37.8086954215,144.960494039
1458082800,Wednesday,27,3225,QV Market-Peel St,-37.8060688792,144.95644693
1458082800,Wednesday,28,2552.0,The Arts Centre,-37.8212992425,144.968793093
1458082800,Wednesday,29,10060,St Kilda Rd-Alexandra Gardens,-37.8196580838,144.968634533
1458082800,Wednesday,30,10026.0,Lonsdale St (South),-37.811218492,144.966568066
1458082800,Wednesday,31,6592,Lygon St (West),-37.8016968047,144.966589115
1458082800,Wednesday,32,3229.0,City Square,-37.8157374167,144.966857178
1458082800,Wednesday,33,5065,Flinders St-Spring St (West),-37.8148325158,144.974540557
1458082800,Wednesday,34,3924,Flinders St-Spark La,-37.8153798501,144.974150496
1458082800,Wednesday,36,7350.0,Queen St (West),-37.8165252683,144.961210625
1458082800,Wednesday,37,4514,Lygon St (East),-37.8031027095,144.966714517
1458082800,Wednesday,38,1814.0,Flinders St-Swanston St (West),-37.8172343725,144.967150328
1458082800,Wednesday,39,6408,Alfred Place,-37.8137974851,144.969957454
1458082800,Wednesday,40,8503.0,Lonsdale St-Spring St (West),-37.8099934058,144.972275879
1458082800,Wednesday,42,7573.0,Grattan St-Swanston St (West),-37.8000856548,144.963864122
1458082800,Wednesday,43,7435.0,Monash Rd-Swanston St (West),-37.7984452525,144.964117822
1458082800,Wednesday,44,4437,Tin Alley-Swanston St (West),-37.7969047301,144.964403781
1458169200,Thursday,1,3311.0,Bourke Street Mall (North),-37.8134944036,144.965153238
1458169200,Thursday,2,3937.0,Bourke Street Mall (South),-37.8138066724,144.965167186
1458169200,Thursday,3,2358.0,Melbourne Central,-37.8110152342,144.964294852
1458169200,Thursday,4,3033.0,Town Hall (West),-37.814879876,144.966087801
1458169200,Thursday,5,1740.0,Princes Bridge,-37.8187424894,144.967876563
1458169200,Thursday,6,1553.0,Flinders Street Station Underpass,-37.8191170445,144.965582559
1458169200,Thursday,7,7273,Birrarung Marr,-37.8183237507,144.97141482
1458169200,Thursday,8,4163,Webb Bridge,-37.8229354264,144.947175107
1458169200,Thursday,9,4242.0,Southern Cross Station,-37.819829917,144.951025558
1458169200,Thursday,10,5745,Victoria Point,-37.8187647328,144.947105451
1458169200,Thursday,11,2038,Waterfront City,-37.8156498889,144.939706948
1458169200,Thursday,12,4469,New Quay,-37.814579872,144.942923981
1458169200,Thursday,13,4017.0,Flagstaff Station,-37.812396787,144.956526528
1458169200,Thursday,14,8743.0,Sandridge Bridge,-37.8201124167,144.962918975
1458169200,Thursday,15,3423.0,State Library,-37.8106437831,144.964471323
1458169200,Thursday,16,4128.0,Australia on Collins,-37.8157342253,144.965210439
1458169200,Thursday,17,7773.0,Collins Place (South),-37.813625424,144.973235917
1458169200,Thursday,18,8861.0,Collins Place (North),-37.8134486107,144.973053539
1458169200,Thursday,19,5590.0,Chinatown-Swanston St (North),-37.8123720171,144.965506711
1458169200,Thursday,20,6493,Chinatown-Lt Bourke St (South),-37.8117291347,144.968246601
1458169200,Thursday,21,9399.0,Bourke St-Russell St (West),-37.8124470265,144.967787572
1458169200,Thursday,22,2269.0,Flinders St-Elizabeth St (East),-37.8178644478,144.965068228
1458169200,Thursday,23,8042.0,Spencer St-Collins St (South),-37.8190925594,144.95452749
1458169200,Thursday,24,2860.0,Spencer St-Collins St (North),-37.8188796214,144.954491981
1458169200,Thursday,25,9118.0,Melbourne Convention Exhibition Centre,-37.8240177591,144.956044264
1458169200,Thursday,26,8284.0,QV Market-Elizabeth St (West),-37.8086954215,144.960494039
1458169200,Thursday,27,3038,QV Market-Peel St,-37.8060688792,144.95644693
1458169200,Thursday,28,2076.0,The Arts Centre,-37.8212992425,144.968793093
1458169200,Thursday,29,9379,St Kilda Rd-Alexandra Gardens,-37.8196580838,144.968634533
1458169200,Thursday,30,8917.0,Lonsdale St (South),-37.811218492,144.966568066
1458169200,Thursday,31,7003,Lygon St (West),-37.8016968047,144.966589115
1458169200,Thursday,32,2798.0,City Square,-37.8157374167,144.966857178
1458169200,Thursday,33,5302,Flinders St-Spring St (West),-37.8148325158,144.974540557
1458169200,Thursday,34,4582,Flinders St-Spark La,-37.8153798501,144.974150496
1458169200,Thursday,36,7365.0,Queen St (West),-37.8165252683,144.961210625
1458169200,Thursday,37,4815,Lygon St (East),-37.8031027095,144.966714517
1458169200,Thursday,38,2481.0,Flinders St-Swanston St (West),-37.8172343725,144.967150328
1458169200,Thursday,39,6561,Alfred Place,-37.8137974851,144.969957454
1458169200,Thursday,40,8085.0,Lonsdale St-Spring St (West),-37.8099934058,144.972275879
1458169200,Thursday,42,5584.0,Grattan St-Swanston St (West),-37.8000856548,144.963864122
1458169200,Thursday,43,6205.0,Monash Rd-Swanston St (West),-37.7984452525,144.964117822
1458169200,Thursday,44,3853,Tin Alley-Swanston St (West),-37.7969047301,144.964403781
1458255600,Friday,1,2737.0,Bourke Street Mall (North),-37.8134944036,144.965153238
1458255600,Friday,2,3472.0,Bourke Street Mall (South),-37.8138066724,144.965167186
1458255600,Friday,3,3221.0,Melbourne Central,-37.8110152342,144.964294852
1458255600,Friday,4,2739.0,Town Hall (West),-37.814879876,144.966087801
1458255600,Friday,5,3020.0,Princes Bridge,-37.8187424894,144.967876563
1458255600,Friday,6,1901.0,Flinders Street Station Underpass,-37.8191170445,144.965582559
1458255600,Friday,7,5753.0,Birrarung Marr,-37.8183237507,144.97141482
1458255600,Friday,8,3869,Webb Bridge,-37.8229354264,144.947175107
1458255600,Friday,9,4351.0,Southern Cross Station,-37.819829917,144.951025558
1458255600,Friday,10,5347,Victoria Point,-37.8187647328,144.947105451
1458255600,Friday,11,1032,Waterfront City,-37.8156498889,144.939706948
1458255600,Friday,12,2808,New Quay,-37.814579872,144.942923981
1458255600,Friday,13,4568.0,Flagstaff Station,-37.812396787,144.956526528
1458255600,Friday,14,9102.0,Sandridge Bridge,-37.8201124167,144.962918975
1458255600,Friday,15,5803.0,State Library,-37.8106437831,144.964471323
1458255600,Friday,16,3953.0,Australia on Collins,-37.8157342253,144.965210439
1458255600,Friday,17,7302.0,Collins Place (South),-37.813625424,144.973235917
1458255600,Friday,18,5706.0,Collins Place (North),-37.8134486107,144.973053539
1458255600,Friday,19,4338.0,Chinatown-Swanston St (North),-37.8123720171,144.965506711
1458255600,Friday,20,7560.0,Chinatown-Lt Bourke St (South),-37.8117291347,144.968246601
1458255600,Friday,21,7480.0,Bourke St-Russell St (West),-37.8124470265,144.967787572
1458255600,Friday,22,1701.0,Flinders St-Elizabeth St (East),-37.8178644478,144.965068228
1458255600,Friday,23,8109.0,Spencer St-Collins St (South),-37.8190925594,144.95452749
1458255600,Friday,24,3369.0,Spencer St-Collins St (North),-37.8188796214,144.954491981
1458255600,Friday,25,8785.0,Melbourne Convention Exhibition Centre,-37.8240177591,144.956044264
1458255600,Friday,26,7336.0,QV Market-Elizabeth St (West),-37.8086954215,144.960494039
1458255600,Friday,27,3019,QV Market-Peel St,-37.8060688792,144.95644693
1458255600,Friday,28,2868.0,The Arts Centre,-37.8212992425,144.968793093
1458255600,Friday,29,6296,St Kilda Rd-Alexandra Gardens,-37.8196580838,144.968634533
1458255600,Friday,30,8888.0,Lonsdale St (South),-37.811218492,144.966568066
1458255600,Friday,31,7252,Lygon St (West),-37.8016968047,144.966589115
1458255600,Friday,32,3022.0,City Square,-37.8157374167,144.966857178
1458255600,Friday,33,4810,Flinders St-Spring St (West),-37.8148325158,144.974540557
1458255600,Friday,34,3823,Flinders St-Spark La,-37.8153798501,144.974150496
1458255600,Friday,36,8571,Queen St (West),-37.8165252683,144.961210625
1458255600,Friday,37,5083,Lygon St (East),-37.8031027095,144.966714517
1458255600,Friday,38,3298.0,Flinders St-Swanston St (West),-37.8172343725,144.967150328
1458255600,Friday,39,6447,Alfred Place,-37.8137974851,144.969957454
1458255600,Friday,40,10218,Lonsdale St-Spring St (West),-37.8099934058,144.972275879
1458255600,Friday,42,8062.0,Grattan St-Swanston St (West),-37.8000856548,144.963864122
1458255600,Friday,43,9309,Monash Rd-Swanston St (West),-37.7984452525,144.964117822
1458255600,Friday,44,3967,Tin Alley-Swanston St (West),-37.7969047301,144.964403781
1458342000,Saturday,1,3922.0,Bourke Street Mall (North),-37.8134944036,144.965153238
1458342000,Saturday,2,4275.0,Bourke Street Mall (South),-37.8138066724,144.965167186
1458342000,Saturday,3,3795.0,Melbourne Central,-37.8110152342,144.964294852
1458342000,Saturday,4,2377.0,Town Hall (West),-37.814879876,144.966087801
1458342000,Saturday,5,3344.0,Princes Bridge,-37.8187424894,144.967876563
1458342000,Saturday,6,3302.0,Flinders Street Station Underpass,-37.8191170445,144.965582559
1458342000,Saturday,7,5007,Birrarung Marr,-37.8183237507,144.97141482
1458342000,Saturday,8,2504,Webb Bridge,-37.8229354264,144.947175107
1458342000,Saturday,9,2756,Southern Cross Station,-37.819829917,144.951025558
1458342000,Saturday,10,1604,Victoria Point,-37.8187647328,144.947105451
1458342000,Saturday,11,2218,Waterfront City,-37.8156498889,144.939706948
1458342000,Saturday,12,4330,New Quay,-37.814579872,144.942923981
1458342000,Saturday,13,4155,Flagstaff Station,-37.812396787,144.956526528
1458342000,Saturday,14,10247,Sandridge Bridge,-37.8201124167,144.962918975
1458342000,Saturday,15,4180.0,State Library,-37.8106437831,144.964471323
1458342000,Saturday,16,5749.0,Australia on Collins,-37.8157342253,144.965210439
1458342000,Saturday,17,5111,Collins Place (South),-37.813625424,144.973235917
1458342000,Saturday,18,2946,Collins Place (North),-37.8134486107,144.973053539
1458342000,Saturday,19,4213.0,Chinatown-Swanston St (North),-37.8123720171,144.965506711
1458342000,Saturday,20,9349.0,Chinatown-Lt Bourke St (South),-37.8117291347,144.968246601
1458342000,Saturday,21,6648.0,Bourke St-Russell St (West),-37.8124470265,144.967787572
1458342000,Saturday,22,4102.0,Flinders St-Elizabeth St (East),-37.8178644478,144.965068228
1458342000,Saturday,23,7516,Spencer St-Collins St (South),-37.8190925594,144.95452749
1458342000,Saturday,24,3358.0,Spencer St-Collins St (North),-37.8188796214,144.954491981
1458342000,Saturday,25,5098.0,Melbourne Convention Exhibition Centre,-37.8240177591,144.956044264
1458342000,Saturday,26,6853.0,QV Market-Elizabeth St (West),-37.8086954215,144.960494039
1458342000,Saturday,27,3873,QV Market-Peel St,-37.8060688792,144.95644693
1458342000,Saturday,28,5417.0,The Arts Centre,-37.8212992425,144.968793093
1458342000,Saturday,29,7988.0,St Kilda Rd-Alexandra Gardens,-37.8196580838,144.968634533
1458342000,Saturday,30,10944.0,Lonsdale St (South),-37.811218492,144.966568066
1458342000,Saturday,31,6700.0,Lygon St (West),-37.8016968047,144.966589115
1458342000,Saturday,32,4488.0,City Square,-37.8157374167,144.966857178
1458342000,Saturday,33,1887,Flinders St-Spring St (West),-37.8148325158,144.974540557
1458342000,Saturday,34,2455,Flinders St-Spark La,-37.8153798501,144.974150496
1458342000,Saturday,36,4975,Queen St (West),-37.8165252683,144.961210625
1458342000,Saturday,37,7300,Lygon St (East),-37.8031027095,144.966714517
1458342000,Saturday,38,4019.0,Flinders St-Swanston St (West),-37.8172343725,144.967150328
1458342000,Saturday,39,2441,Alfred Place,-37.8137974851,144.969957454
1458342000,Saturday,40,6265,Lonsdale St-Spring St (West),-37.8099934058,144.972275879
1458342000,Saturday,42,3452,Grattan St-Swanston St (West),-37.8000856548,144.963864122
1458342000,Saturday,43,3717,Monash Rd-Swanston St (West),-37.7984452525,144.964117822
1458342000,Saturday,44,2281,Tin Alley-Swanston St (West),-37.7969047301,144.964403781
1458428400,Sunday,1,3859.0,Bourke Street Mall (North),-37.8134944036,144.965153238
1458428400,Sunday,2,3169.0,Bourke Street Mall (South),-37.8138066724,144.965167186
1458428400,Sunday,3,5526.0,Melbourne Central,-37.8110152342,144.964294852
1458428400,Sunday,4,5259.0,Town Hall (West),-37.814879876,144.966087801
1458428400,Sunday,5,3890.0,Princes Bridge,-37.8187424894,144.967876563
1458428400,Sunday,6,4500.0,Flinders Street Station Underpass,-37.8191170445,144.965582559
1458428400,Sunday,7,6600.0,Birrarung Marr,-37.8183237507,144.97141482
1458428400,Sunday,8,2585,Webb Bridge,-37.8229354264,144.947175107
1458428400,Sunday,9,2387,Southern Cross Station,-37.819829917,144.951025558
1458428400,Sunday,10,1580,Victoria Point,-37.8187647328,144.947105451
1458428400,Sunday,11,3633.0,Waterfront City,-37.8156498889,144.939706948
1458428400,Sunday,12,6179.0,New Quay,-37.814579872,144.942923981
1458428400,Sunday,13,3448,Flagstaff Station,-37.812396787,144.956526528
1458428400,Sunday,14,10313,Sandridge Bridge,-37.8201124167,144.962918975
1458428400,Sunday,15,4426.0,State Library,-37.8106437831,144.964471323
1458428400,Sunday,16,7124.0,Australia on Collins,-37.8157342253,144.965210439
1458428400,Sunday,17,4690,Collins Place (South),-37.813625424,144.973235917
1458428400,Sunday,18,2186,Collins Place (North),-37.8134486107,144.973053539
