1451602800.0;9517S;7;-37.8284352364;144.966279686
1451602800.0;12336N;5;-37.8098756857;144.979356192
1451602800.0;4841W;33;-37.8104350882;144.958493763
1451602800.0;13308N;7;-37.8217202164;144.951125927
1451602800.0;C112;14;-37.8088255135;144.971875282
1451602800.0;C1220;13;-37.8123665533;144.959494453
1451602800.0;13450E;5;-37.8193335252;144.948629728
1451602800.0;C1224;17;-37.8123199557;144.959473206
1451602800.0;13851S;63;-37.8143324338;144.94099267
1451602800.0;C7740;2;-37.8031395914;144.950410418
1451602800.0;13828N;9;-37.8158615405;144.93745045
1451602800.0;8469W;26;-37.8254563708;144.966668338
1451602800.0;10038N;18;-37.8232087264;144.966566807
1451602800.0;9964N;4;-37.8259665846;144.967225195
1451602800.0;C6962;9;-37.8092076912;144.956022555
1451602800.0;12029W;7;-37.812929589;144.983006814
1451602800.0;12805S;12;-37.8029643159;144.967015734
1451602800.0;4464E;33;-37.8136526114;144.95459576
1451602800.0;9893S;2;-37.8256096655;144.968799612
1451602800.0;11893W;7;-37.810396254;144.978107713
1451602800.0;5335W;24;-37.8106926673;144.955799745
1451602800.0;13819S;19;-37.8151344966;144.937127632
1451602800.0;12276N;9;-37.8096576514;144.977355251
1451602800.0;3969S;20;-37.8128341456;144.952859114
1451602800.0;4479W;18;-37.8129573469;144.954021147
1451602800.0;13416E;56;-37.8197394713;144.947915363
1451602800.0;C7166;3;-37.8072009956;144.953655532
1451602800.0;10183W;30;-37.8039865387;144.949363364
1451602800.0;5807W;3;-37.8070315364;144.95333801
1451602800.0;13334E;20;-37.8166819127;144.945793792
1451602800.0;12812N;15;-37.8028319358;144.967544885
1451602800.0;C736;2;-37.8135074047;144.968421597
1451602800.0;3959S;21;-37.8127449751;144.953174613
1451602800.0;13659W;6;-37.8197304973;144.945240452
1451602800.0;13660E;11;-37.8198613724;144.945369491
1451602800.0;C5922;2;-37.8043224687;144.953923148
1451602800.0;C6984;3;-37.8092967725;144.956272888
1451602800.0;C5924;4;-37.8042983436;144.953927434
1451602800.0;9449S;5;-37.8302569106;144.965924725
1451602800.0;5852E;3;-37.8064480494;144.953574909
1451602800.0;6661S;5;-37.8088006235;144.958573373
1451602800.0;7087S;18;-37.8089632984;144.953611345
1451602800.0;425W;13;-37.8127951421;144.970770586
1451602800.0;2350N;37;-37.8119034674;144.970898494
1451602800.0;1544E;13;-37.816274645;144.952999503
1451602800.0;553W;16;-37.8094774161;144.969251406
1451602800.0;816E;27;-37.8112464108;144.967509814
1451602800.0;11524N;33;-37.8119144268;144.951412165
1451602800.0;13352E;33;-37.81567639;144.945350593
1451602800.0;3052N;16;-37.8131904215;144.958800382
1451602800.0;12263S;13;-37.8096809305;144.976220766
1451602800.0;3420N;28;-37.8103649295;144.964902008
1451602800.0;9315S;7;-37.8294672253;144.96866296
1451602800.0;11533S;24;-37.8120152442;144.951471203
1451602800.0;1439W;18;-37.8172104134;144.955981979
1451602800.0;1863S;45;-37.8193104025;144.95758244
1451602800.0;3025S;15;-37.8133243664;144.959017776
1451602800.0;334E;18;-37.8143881188;144.97175577
1451602800.0;5832E;3;-37.8066904139;144.953532108
1451602800.0;8329W;11;-37.8248083231;144.968245514
1451602800.0;55W;23;-37.8109334768;144.972744464
1451602800.0;89W;10;-37.8088864112;144.971778092
1451602800.0;13303W;13;-37.8206795644;144.947247558
1451602800.0;13234N;6;-37.8194308968;144.944896138
1451602800.0;3584N;13;-37.8139123368;144.952657645
1451602800.0;6676N;11;-37.8086789231;144.958307452
1451602800.0;13303S;8;-37.8223306666;144.946786142
1451602800.0;2227S;19;-37.8160950568;144.960724979
1451602800.0;5147W;3;-37.8028532457;144.956877408
1451602800.0;13087S;2;-37.8211059012;144.942897973
1451602800.0;37W;17;-37.8139253262;144.97412949
1451602800.0;11766E;12;-37.809928006;144.975720215
1451602800.0;12342N;2;-37.8098994608;144.979572143
1451602800.0;10171W;40;-37.8042971083;144.949308665
1451602800.0;13383W;6;-37.8204508302;144.95038573
1451602800.0;C13588;5;-37.8195120038;144.944921427
1451602800.0;C5452;5;-37.8075195969;144.954469346
1451602800.0;C13580;7;-37.819493481;144.944984867
1451602800.0;8650E;2;-37.8255377394;144.962713936
1451602800.0;4895W;16;-37.8083092593;144.957736335
1451602800.0;C13584;9;-37.8195026534;144.944953206
1451602800.0;2818N;25;-37.8103468835;144.968534233
1451602800.0;C2672;18;-37.8096843132;144.971131143
1451602800.0;3415S;20;-37.8102831108;144.965366631
1451602800.0;5052E;9;-37.805265514;144.958117952
1451602800.0;13693W;10;-37.8202055763;144.946014428
1451602800.0;3593S;22;-37.8140901233;144.952294411
1451602800.0;6231W;2;-37.8059836426;144.950838122
1451602800.0;C5458;3;-37.8074480113;144.954436897
1451602800.0;1383W;6;-37.8167636751;144.957367313
1451602800.0;13105W;19;-37.82082229;144.94413533
1451602800.0;6588N;22;-37.8082782564;144.959695194
1451602800.0;1528E;43;-37.8175024894;144.953563919
1451602800.0;13342E;40;-37.8159596143;144.945475678
1451602800.0;C5450;7;-37.8075435077;144.954480391
1451602800.0;2399S;10;-37.8149142698;144.961164983
1451602800.0;C5456;5;-37.807471734;144.954447713
1451602800.0;C5454;3;-37.8074956475;144.954458541
1451602800.0;13602E;55;-37.8204178364;144.944051506
1451602800.0;13751W;19;-37.8133899776;144.939210836
1451602800.0;13050N;5;-37.8210495513;144.943401282
1451602800.0;13201S;11;-37.8186646955;144.948189318
1451602800.0;7737S;2;-37.8032540162;144.950588345
1451602800.0;2249S;14;-37.816951848;144.957721427
1451602800.0;C3122;7;-37.8135086418;144.958058717
1451602800.0;7584N;17;-37.8055917445;144.954225642
1451602800.0;11708E;17;-37.8103763149;144.972941661
1451602800.0;13912E;24;-37.813905754;144.941272586
1451602800.0;9335S;7;-37.8295514947;144.968359036
1451602800.0;10153W;36;-37.8048179331;144.949217727
1451602800.0;11985W;3;-37.8141686842;144.982794208
1451602800.0;9845S;5;-37.825357476;144.969662594
1451602800.0;12055W;8;-37.8122051212;144.983127652
1451602800.0;11724E;11;-37.8099240645;144.972981581
1451602800.0;C1208;13;-37.8125566825;144.959581144
1451602800.0;12461S;9;-37.8120363326;144.976530326
1451602800.0;8670E;11;-37.8253405431;144.962945649
1451602800.0;C13612;8;-37.8195739748;144.94470767
1451602800.0;5185W;34;-37.811117936;144.957332099
1451602800.0;C13616;9;-37.8196495669;144.944445565
1451602800.0;6012N;13;-37.8101402704;144.957552267
1451602800.0;C6822;2;-37.8095064541;144.95561601
1451602800.0;C6792;5;-37.8093442211;144.95676751
1451602800.0;C6826;7;-37.809458941;144.955623817
1451602800.0;C6796;11;-37.8093409212;144.956738257
1451602800.0;11788E;16;-37.810970809;144.975584877
1451602800.0;14008E;6;-37.7985292254;144.957913705
1451602800.0;12814N;9;-37.8028475372;144.967684074
1451602800.0;3190N;27;-37.8139394883;144.956194271
1451602800.0;7724N;2;-37.8032479183;144.952209791
1451602800.0;C616;13;-37.8087038221;144.969019571
1451602800.0;5534E;3;-37.8066245649;144.954189895
1451602800.0;5292E;3;-37.8044346023;144.957461326
1451602800.0;13627W;4;-37.8194332306;144.944416061
1451602800.0;12073W;17;-37.8113724192;144.983266844
1451602800.0;10162E;82;-37.8045914745;144.949447636
1451602800.0;11740E;10;-37.8103152484;144.975656934
1451602800.0;4887W;4;-37.8084075382;144.957718881
1451602800.0;C13726;9;-37.820085802;144.942926344
1451602800.0;C13724;9;-37.8200764066;144.942959784
1451602800.0;39W;24;-37.8138762843;144.974106739
1451602800.0;C7710;2;-37.8035982428;144.954511097
1451602800.0;13089S;4;-37.8210896607;144.942830254
1451602800.0;4386E;34;-37.8087240836;144.960731145
1451602800.0;12042E;8;-37.8125411854;144.983305936
1451602800.0;C6178;3;-37.803712886;144.952518292
1451602800.0;C6174;2;-37.8037592335;144.952509993
1451602800.0;C6176;3;-37.8037357974;144.9525142
1451602800.0;3701S;19;-37.8091130998;144.965705782
1451602800.0;1319W;27;-37.8169784687;144.958685695
1451602800.0;12804N;12;-37.8027954891;144.967216315
1451602800.0;C6172;6;-37.8037848949;144.952505488
1451602800.0;11892E;9;-37.8102798254;144.97836768
1451602800.0;C6832;7;-37.8093473225;144.955647277
1451602800.0;4578E;10;-37.8079891892;144.96601883
1451602800.0;C6958;5;-37.8092299509;144.956018533
1451602800.0;13408E;22;-37.8192722859;144.947417846
1451602800.0;C6954;3;-37.809250379;144.95601476
1451602800.0;7065S;5;-37.8087488896;144.954356211
1451602800.0;C6950;5;-37.809270412;144.95601108
1451602800.0;C6834;3;-37.8093285371;144.955650513
1451602800.0;12277S;5;-37.809730852;144.976681379
1451602800.0;13415W;5;-37.819664611;144.949765728
1451602800.0;C724;8;-37.8136235594;144.968474144
1451602800.0;7023S;3;-37.8074744145;144.958849653
